time_local,hourly_mean_discharge_cfs,flow_status,discharge_cfs_for_model_comparison
2018-10-01 07:00:00-04:00,56.4,observed_hourly_mean,56.4
2018-10-01 08:00:00-04:00,56.4,observed_hourly_mean,56.4
2018-10-01 09:00:00-04:00,56.275,observed_hourly_mean,56.275
2018-10-01 10:00:00-04:00,56.025,observed_hourly_mean,56.025
2018-10-01 11:00:00-04:00,55.9,observed_hourly_mean,55.9
2018-10-01 12:00:00-04:00,55.9,observed_hourly_mean,55.9
2018-10-01 13:00:00-04:00,55.9,observed_hourly_mean,55.9
2018-10-01 14:00:00-04:00,55.9,observed_hourly_mean,55.9
2018-10-01 15:00:00-04:00,55.45,observed_hourly_mean,55.45
2018-10-01 16:00:00-04:00,55.45,observed_hourly_mean,55.45
2018-10-01 17:00:00-04:00,55.3,observed_hourly_mean,55.3
2018-10-01 18:00:00-04:00,55.3,observed_hourly_mean,55.3
2018-10-01 19:00:00-04:00,55.175,observed_hourly_mean,55.175
2018-10-01 20:00:00-04:00,54.8,observed_hourly_mean,54.8
2018-10-01 21:00:00-04:00,54.35,observed_hourly_mean,54.35
2018-10-01 22:00:00-04:00,54.2,observed_hourly_mean,54.2
2018-10-01 23:00:00-04:00,53.900000000000006,observed_hourly_mean,53.900000000000006
2018-10-02 00:00:00-04:00,53.6,observed_hourly_mean,53.6
2018-10-02 01:00:00-04:00,53.475,observed_hourly_mean,53.475
2018-10-02 02:00:00-04:00,53.1,observed_hourly_mean,53.1
2018-10-02 03:00:00-04:00,53.1,observed_hourly_mean,53.1
2018-10-02 04:00:00-04:00,53.1,observed_hourly_mean,53.1
2018-10-02 05:00:00-04:00,52.65,observed_hourly_mean,52.65
2018-10-02 06:00:00-04:00,52.5,observed_hourly_mean,52.5
2018-10-02 07:00:00-04:00,52.5,observed_hourly_mean,52.5
2018-10-02 08:00:00-04:00,52.5,observed_hourly_mean,52.5
2018-10-02 09:00:00-04:00,52.5,observed_hourly_mean,52.5
2018-10-02 10:00:00-04:00,52.5,observed_hourly_mean,52.5
2018-10-02 11:00:00-04:00,52.125,observed_hourly_mean,52.125
2018-10-02 12:00:00-04:00,52.0,observed_hourly_mean,52.0
2018-10-02 13:00:00-04:00,52.0,observed_hourly_mean,52.0
2018-10-02 14:00:00-04:00,52.0,observed_hourly_mean,52.0
2018-10-02 15:00:00-04:00,52.0,observed_hourly_mean,52.0
2018-10-02 16:00:00-04:00,52.0,observed_hourly_mean,52.0
2018-10-02 17:00:00-04:00,51.875,observed_hourly_mean,51.875
2018-10-02 18:00:00-04:00,51.5,observed_hourly_mean,51.5
2018-10-02 19:00:00-04:00,51.5,observed_hourly_mean,51.5
2018-10-02 20:00:00-04:00,50.9,observed_hourly_mean,50.9
2018-10-02 21:00:00-04:00,50.9,observed_hourly_mean,50.9
2018-10-02 22:00:00-04:00,50.9,observed_hourly_mean,50.9
2018-10-02 23:00:00-04:00,50.775,observed_hourly_mean,50.775
2018-10-03 00:00:00-04:00,50.4,observed_hourly_mean,50.4
2018-10-03 01:00:00-04:00,50.275,observed_hourly_mean,50.275
2018-10-03 02:00:00-04:00,50.025,observed_hourly_mean,50.025
2018-10-03 03:00:00-04:00,49.9,observed_hourly_mean,49.9
2018-10-03 04:00:00-04:00,49.775,observed_hourly_mean,49.775
2018-10-03 05:00:00-04:00,49.4,observed_hourly_mean,49.4
2018-10-03 06:00:00-04:00,49.4,observed_hourly_mean,49.4
2018-10-03 07:00:00-04:00,49.4,observed_hourly_mean,49.4
2018-10-03 08:00:00-04:00,48.95,observed_hourly_mean,48.95
2018-10-03 09:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 10:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 11:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 12:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 13:00:00-04:00,48.675,observed_hourly_mean,48.675
2018-10-03 14:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 15:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 16:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 17:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 18:00:00-04:00,48.8,observed_hourly_mean,48.8
2018-10-03 19:00:00-04:00,48.55,observed_hourly_mean,48.55
2018-10-03 20:00:00-04:00,48.05,observed_hourly_mean,48.05
2018-10-03 21:00:00-04:00,47.55,observed_hourly_mean,47.55
2018-10-03 22:00:00-04:00,47.3,observed_hourly_mean,47.3
2018-10-03 23:00:00-04:00,46.925,observed_hourly_mean,46.925
2018-10-04 00:00:00-04:00,46.55,observed_hourly_mean,46.55
2018-10-04 01:00:00-04:00,46.3,observed_hourly_mean,46.3
2018-10-04 02:00:00-04:00,46.3,observed_hourly_mean,46.3
2018-10-04 03:00:00-04:00,46.3,observed_hourly_mean,46.3
2018-10-04 04:00:00-04:00,46.175,observed_hourly_mean,46.175
2018-10-04 05:00:00-04:00,46.3,observed_hourly_mean,46.3
2018-10-04 06:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 07:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 08:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 09:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 10:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 11:00:00-04:00,45.8,observed_hourly_mean,45.8
2018-10-04 12:00:00-04:00,45.55,observed_hourly_mean,45.55
2018-10-04 13:00:00-04:00,45.3,observed_hourly_mean,45.3
2018-10-04 14:00:00-04:00,45.3,observed_hourly_mean,45.3
2018-10-04 15:00:00-04:00,45.3,observed_hourly_mean,45.3
2018-10-04 16:00:00-04:00,45.05,observed_hourly_mean,45.05
2018-10-04 17:00:00-04:00,44.8,observed_hourly_mean,44.8
2018-10-04 18:00:00-04:00,44.55,observed_hourly_mean,44.55
2018-10-04 19:00:00-04:00,44.3,observed_hourly_mean,44.3
2018-10-04 20:00:00-04:00,43.9,observed_hourly_mean,43.9
2018-10-04 21:00:00-04:00,43.65,observed_hourly_mean,43.65
2018-10-04 22:00:00-04:00,43.4,observed_hourly_mean,43.4
2018-10-04 23:00:00-04:00,43.4,observed_hourly_mean,43.4
2018-10-05 00:00:00-04:00,43.4,observed_hourly_mean,43.4
2018-10-05 01:00:00-04:00,42.9,observed_hourly_mean,42.9
2018-10-05 02:00:00-04:00,42.9,observed_hourly_mean,42.9
2018-10-05 03:00:00-04:00,42.9,observed_hourly_mean,42.9
2018-10-05 04:00:00-04:00,42.9,observed_hourly_mean,42.9
2018-10-05 05:00:00-04:00,42.9,observed_hourly_mean,42.9
2018-10-05 06:00:00-04:00,42.775,observed_hourly_mean,42.775
2018-10-05 07:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 08:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 09:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 10:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 11:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 12:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 13:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 14:00:00-04:00,42.4,observed_hourly_mean,42.4
2018-10-05 15:00:00-04:00,42.0,observed_hourly_mean,42.0
2018-10-05 16:00:00-04:00,42.0,observed_hourly_mean,42.0
2018-10-05 17:00:00-04:00,41.75,observed_hourly_mean,41.75
2018-10-05 18:00:00-04:00,41.5,observed_hourly_mean,41.5
2018-10-05 19:00:00-04:00,41.2,observed_hourly_mean,41.2
2018-10-05 20:00:00-04:00,41.1,observed_hourly_mean,41.1
2018-10-05 21:00:00-04:00,40.975,observed_hourly_mean,40.975
2018-10-05 22:00:00-04:00,40.6,observed_hourly_mean,40.6
2018-10-05 23:00:00-04:00,40.6,observed_hourly_mean,40.6
2018-10-06 00:00:00-04:00,40.1,observed_hourly_mean,40.1
2018-10-06 01:00:00-04:00,40.1,observed_hourly_mean,40.1
2018-10-06 02:00:00-04:00,40.1,observed_hourly_mean,40.1
2018-10-06 03:00:00-04:00,39.7,observed_hourly_mean,39.7
2018-10-06 04:00:00-04:00,39.7,observed_hourly_mean,39.7
2018-10-06 05:00:00-04:00,39.7,observed_hourly_mean,39.7
2018-10-06 06:00:00-04:00,39.6,observed_hourly_mean,39.6
2018-10-06 07:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 08:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 09:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 10:00:00-04:00,39.175,observed_hourly_mean,39.175
2018-10-06 11:00:00-04:00,38.925,observed_hourly_mean,38.925
2018-10-06 12:00:00-04:00,39.175,observed_hourly_mean,39.175
2018-10-06 13:00:00-04:00,39.4,observed_hourly_mean,39.4
2018-10-06 14:00:00-04:00,39.7,observed_hourly_mean,39.7
2018-10-06 15:00:00-04:00,39.7,observed_hourly_mean,39.7
2018-10-06 16:00:00-04:00,39.5,observed_hourly_mean,39.5
2018-10-06 17:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 18:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 19:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 20:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 21:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-06 22:00:00-04:00,39.175,observed_hourly_mean,39.175
2018-10-06 23:00:00-04:00,38.8,observed_hourly_mean,38.8
2018-10-07 00:00:00-04:00,38.8,observed_hourly_mean,38.8
2018-10-07 01:00:00-04:00,38.8,observed_hourly_mean,38.8
2018-10-07 02:00:00-04:00,39.175,observed_hourly_mean,39.175
2018-10-07 03:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-07 04:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-07 05:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-07 06:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-07 07:00:00-04:00,39.3,observed_hourly_mean,39.3
2018-10-07 08:00:00-04:00,38.925,observed_hourly_mean,38.925
2018-10-07 09:00:00-04:00,38.8,observed_hourly_mean,38.8
2018-10-07 10:00:00-04:00,38.8,observed_hourly_mean,38.8
2018-10-07 11:00:00-04:00,38.7,observed_hourly_mean,38.7
2018-10-07 12:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 13:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 14:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 15:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 16:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 17:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 18:00:00-04:00,38.4,observed_hourly_mean,38.4
2018-10-07 19:00:00-04:00,37.9,observed_hourly_mean,37.9
2018-10-07 20:00:00-04:00,37.9,observed_hourly_mean,37.9
2018-10-07 21:00:00-04:00,37.9,observed_hourly_mean,37.9
2018-10-07 22:00:00-04:00,37.5,observed_hourly_mean,37.5
2018-10-07 23:00:00-04:00,37.5,observed_hourly_mean,37.5
2018-10-08 00:00:00-04:00,37.5,observed_hourly_mean,37.5
2018-10-08 01:00:00-04:00,37.4,observed_hourly_mean,37.4
2018-10-08 02:00:00-04:00,37.1,observed_hourly_mean,37.1
2018-10-08 03:00:00-04:00,37.1,observed_hourly_mean,37.1
2018-10-08 04:00:00-04:00,37.1,observed_hourly_mean,37.1
2018-10-08 05:00:00-04:00,37.1,observed_hourly_mean,37.1
2018-10-08 06:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-08 07:00:00-04:00,36.5,observed_hourly_mean,36.5
2018-10-08 08:00:00-04:00,36.3,observed_hourly_mean,36.3
2018-10-08 09:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 10:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 11:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 12:00:00-04:00,36.400000000000006,observed_hourly_mean,36.400000000000006
2018-10-08 13:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-08 14:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-08 15:00:00-04:00,36.5,observed_hourly_mean,36.5
2018-10-08 16:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 17:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 18:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-08 19:00:00-04:00,35.9,observed_hourly_mean,35.9
2018-10-08 20:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-08 21:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-08 22:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-08 23:00:00-04:00,35.5,observed_hourly_mean,35.5
2018-10-09 00:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 01:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 02:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 03:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 04:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 05:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 06:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 07:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 08:00:00-04:00,35.1,observed_hourly_mean,35.1
2018-10-09 09:00:00-04:00,35.0,observed_hourly_mean,35.0
2018-10-09 10:00:00-04:00,35.1,observed_hourly_mean,35.1
2018-10-09 11:00:00-04:00,35.0,observed_hourly_mean,35.0
2018-10-09 12:00:00-04:00,35.0,observed_hourly_mean,35.0
2018-10-09 13:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 14:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 15:00:00-04:00,35.4,observed_hourly_mean,35.4
2018-10-09 16:00:00-04:00,35.5,observed_hourly_mean,35.5
2018-10-09 17:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 18:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 19:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 20:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 21:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 22:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-09 23:00:00-04:00,35.8,observed_hourly_mean,35.8
2018-10-10 00:00:00-04:00,36.1,observed_hourly_mean,36.1
2018-10-10 01:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-10 02:00:00-04:00,36.3,observed_hourly_mean,36.3
2018-10-10 03:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 04:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 05:00:00-04:00,36.725,observed_hourly_mean,36.725
2018-10-10 06:00:00-04:00,36.975,observed_hourly_mean,36.975
2018-10-10 07:00:00-04:00,37.1,observed_hourly_mean,37.1
2018-10-10 08:00:00-04:00,36.85,observed_hourly_mean,36.85
2018-10-10 09:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 10:00:00-04:00,36.725,observed_hourly_mean,36.725
2018-10-10 11:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 12:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 13:00:00-04:00,36.6,observed_hourly_mean,36.6
2018-10-10 14:00:00-04:00,36.3,observed_hourly_mean,36.3
2018-10-10 15:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-10 16:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-10 17:00:00-04:00,36.2,observed_hourly_mean,36.2
2018-10-10 18:00:00-04:00,37.275,observed_hourly_mean,37.275
2018-10-10 19:00:00-04:00,45.9,observed_hourly_mean,45.9
2018-10-10 20:00:00-04:00,59.575,observed_hourly_mean,59.575
2018-10-10 21:00:00-04:00,70.175,observed_hourly_mean,70.175
2018-10-10 22:00:00-04:00,76.175,observed_hourly_mean,76.175
2018-10-10 23:00:00-04:00,78.69999999999999,observed_hourly_mean,78.69999999999999
