timestamp_utc,timestamp_local,source_filename,valid_watershed_cells,basin_mean_precip_mm,basin_median_precip_mm,basin_max_precip_mm,basin_min_precip_mm,cumulative_basin_mean_precip_mm,basin_mean_precip_inches,cumulative_basin_mean_precip_inches
2018-09-10 04:00:00+00:00,2018-09-10 00:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-040000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 05:00:00+00:00,2018-09-10 01:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-050000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 06:00:00+00:00,2018-09-10 02:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-060000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 07:00:00+00:00,2018-09-10 03:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-070000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 08:00:00+00:00,2018-09-10 04:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-080000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 09:00:00+00:00,2018-09-10 05:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-090000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 10:00:00+00:00,2018-09-10 06:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-100000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 11:00:00+00:00,2018-09-10 07:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-110000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 12:00:00+00:00,2018-09-10 08:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-120000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 13:00:00+00:00,2018-09-10 09:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-130000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 14:00:00+00:00,2018-09-10 10:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-140000.grib2.gz,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10 15:00:00+00:00,2018-09-10 11:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-150000.grib2.gz,428,0.0016355163583131594,0.0,0.10000014305114746,0.0,0.0016355163583131594,6.43904078076047e-05,6.43904078076047e-05
2018-09-10 16:00:00+00:00,2018-09-10 12:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-160000.grib2.gz,428,0.02219626391045401,0.0,2.200000286102295,0.0,0.023831780268767172,0.0008738686578918902,0.000938259065699495
2018-09-10 17:00:00+00:00,2018-09-10 13:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-170000.grib2.gz,428,0.0,0.0,0.0,0.0,0.023831780268767172,0.0,0.000938259065699495
2018-09-10 18:00:00+00:00,2018-09-10 14:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-180000.grib2.gz,428,0.03037383567507022,0.0,1.0,0.0,0.054205615943837396,0.0011958203021681189,0.002134079367867614
2018-09-10 19:00:00+00:00,2018-09-10 15:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-190000.grib2.gz,428,0.04345794982999285,0.0,0.9000000953674316,0.0,0.09766356577383024,0.0017109429066926318,0.003845022274560246
2018-09-10 20:00:00+00:00,2018-09-10 16:00:00-04:00,GaugeCorr_QPE_01H_00.00_20180910-200000.grib2.gz,428,0.0,0.0,0.0,0.0,0.09766356577383024,0.0,0.003845022274560246
