time_local,rainfall_inches,discharge_cfs,rainfall_missing,streamflow_missing
2018-09-13 15:00:00-04:00,0.016750682355622614,46.625,False,False
2018-09-13 16:00:00-04:00,0.0022628600957579764,46.95,False,False
2018-09-13 17:00:00-04:00,0.08398337236644855,47.175,False,False
2018-09-13 18:00:00-04:00,0.036978440833360174,48.0,False,False
2018-09-13 19:00:00-04:00,0.05604717341802076,49.075,False,False
2018-09-13 20:00:00-04:00,0.19021819650017144,50.15,False,False
2018-09-13 21:00:00-04:00,0.112020755912463,51.025,False,False
2018-09-13 22:00:00-04:00,0.160571055061744,52.275,False,False
2018-09-13 23:00:00-04:00,0.24355177628791344,53.95,False,False
2018-09-14 00:00:00-04:00,0.22510855014912473,55.05,False,False
2018-09-14 01:00:00-04:00,0.19855214367990806,57.225,False,False
2018-09-14 02:00:00-04:00,0.20233277493258678,58.75,False,False
2018-09-14 03:00:00-04:00,0.13454816828097577,60.85,False,False
2018-09-14 04:00:00-04:00,0.26837884283230723,63.2,False,False
2018-09-14 05:00:00-04:00,0.18683310520553337,64.75,False,False
2018-09-14 06:00:00-04:00,0.22625837655719766,68.425,False,False
2018-09-14 07:00:00-04:00,0.3258885949273292,74.825,False,False
2018-09-14 08:00:00-04:00,0.2730793358255182,81.7,False,False
2018-09-14 09:00:00-04:00,0.1928949935940316,92.7,False,False
2018-09-14 10:00:00-04:00,0.5309073633245482,113.25,False,False
2018-09-14 11:00:00-04:00,0.45757598922219145,149.25,False,False
2018-09-14 12:00:00-04:00,0.18095518838000427,187.25,False,False
2018-09-14 13:00:00-04:00,0.283823319860129,229.5,False,False
