site_id,site_name,time_utc,time_local,discharge_cfs,unit,parameter_code,approval_status,qualifier
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 02:00:00+00:00,2018-09-11 22:00:00-04:00,42.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 02:15:00+00:00,2018-09-11 22:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 02:30:00+00:00,2018-09-11 22:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 02:45:00+00:00,2018-09-11 22:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 03:00:00+00:00,2018-09-11 23:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 03:15:00+00:00,2018-09-11 23:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 03:30:00+00:00,2018-09-11 23:30:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 03:45:00+00:00,2018-09-11 23:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 04:00:00+00:00,2018-09-12 00:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 04:15:00+00:00,2018-09-12 00:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 04:30:00+00:00,2018-09-12 00:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 04:45:00+00:00,2018-09-12 00:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 05:00:00+00:00,2018-09-12 01:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 05:15:00+00:00,2018-09-12 01:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 05:30:00+00:00,2018-09-12 01:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 05:45:00+00:00,2018-09-12 01:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 06:00:00+00:00,2018-09-12 02:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 06:15:00+00:00,2018-09-12 02:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 06:30:00+00:00,2018-09-12 02:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 06:45:00+00:00,2018-09-12 02:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 07:00:00+00:00,2018-09-12 03:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 07:15:00+00:00,2018-09-12 03:15:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 07:30:00+00:00,2018-09-12 03:30:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 07:45:00+00:00,2018-09-12 03:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 08:00:00+00:00,2018-09-12 04:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 08:15:00+00:00,2018-09-12 04:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 08:30:00+00:00,2018-09-12 04:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 08:45:00+00:00,2018-09-12 04:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 09:00:00+00:00,2018-09-12 05:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 09:15:00+00:00,2018-09-12 05:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 09:30:00+00:00,2018-09-12 05:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 09:45:00+00:00,2018-09-12 05:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 10:00:00+00:00,2018-09-12 06:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 10:15:00+00:00,2018-09-12 06:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 10:30:00+00:00,2018-09-12 06:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 10:45:00+00:00,2018-09-12 06:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 11:00:00+00:00,2018-09-12 07:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 11:15:00+00:00,2018-09-12 07:15:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 11:30:00+00:00,2018-09-12 07:30:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 11:45:00+00:00,2018-09-12 07:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 12:00:00+00:00,2018-09-12 08:00:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 12:15:00+00:00,2018-09-12 08:15:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 12:30:00+00:00,2018-09-12 08:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 12:45:00+00:00,2018-09-12 08:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 13:00:00+00:00,2018-09-12 09:00:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 13:15:00+00:00,2018-09-12 09:15:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 13:30:00+00:00,2018-09-12 09:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 13:45:00+00:00,2018-09-12 09:45:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 14:00:00+00:00,2018-09-12 10:00:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 14:15:00+00:00,2018-09-12 10:15:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 14:30:00+00:00,2018-09-12 10:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 14:45:00+00:00,2018-09-12 10:45:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 15:00:00+00:00,2018-09-12 11:00:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 15:15:00+00:00,2018-09-12 11:15:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 15:30:00+00:00,2018-09-12 11:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 15:45:00+00:00,2018-09-12 11:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 16:00:00+00:00,2018-09-12 12:00:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 16:15:00+00:00,2018-09-12 12:15:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 16:30:00+00:00,2018-09-12 12:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 16:45:00+00:00,2018-09-12 12:45:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 17:00:00+00:00,2018-09-12 13:00:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 17:15:00+00:00,2018-09-12 13:15:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 17:30:00+00:00,2018-09-12 13:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 17:45:00+00:00,2018-09-12 13:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 18:00:00+00:00,2018-09-12 14:00:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 18:15:00+00:00,2018-09-12 14:15:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 18:30:00+00:00,2018-09-12 14:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 18:45:00+00:00,2018-09-12 14:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 19:00:00+00:00,2018-09-12 15:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 19:15:00+00:00,2018-09-12 15:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 19:30:00+00:00,2018-09-12 15:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 19:45:00+00:00,2018-09-12 15:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 20:00:00+00:00,2018-09-12 16:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 20:15:00+00:00,2018-09-12 16:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 20:30:00+00:00,2018-09-12 16:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 20:45:00+00:00,2018-09-12 16:45:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 21:00:00+00:00,2018-09-12 17:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 21:15:00+00:00,2018-09-12 17:15:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 21:30:00+00:00,2018-09-12 17:30:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 21:45:00+00:00,2018-09-12 17:45:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 22:00:00+00:00,2018-09-12 18:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 22:15:00+00:00,2018-09-12 18:15:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 22:30:00+00:00,2018-09-12 18:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 22:45:00+00:00,2018-09-12 18:45:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 23:00:00+00:00,2018-09-12 19:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 23:15:00+00:00,2018-09-12 19:15:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 23:30:00+00:00,2018-09-12 19:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-12 23:45:00+00:00,2018-09-12 19:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 00:00:00+00:00,2018-09-12 20:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 00:15:00+00:00,2018-09-12 20:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 00:30:00+00:00,2018-09-12 20:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 00:45:00+00:00,2018-09-12 20:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 01:00:00+00:00,2018-09-12 21:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 01:15:00+00:00,2018-09-12 21:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 01:30:00+00:00,2018-09-12 21:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 01:45:00+00:00,2018-09-12 21:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 02:00:00+00:00,2018-09-12 22:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 02:15:00+00:00,2018-09-12 22:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 02:30:00+00:00,2018-09-12 22:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 02:45:00+00:00,2018-09-12 22:45:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 03:00:00+00:00,2018-09-12 23:00:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 03:15:00+00:00,2018-09-12 23:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 03:30:00+00:00,2018-09-12 23:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 03:45:00+00:00,2018-09-12 23:45:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 04:00:00+00:00,2018-09-13 00:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 04:15:00+00:00,2018-09-13 00:15:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 04:30:00+00:00,2018-09-13 00:30:00-04:00,42.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 04:45:00+00:00,2018-09-13 00:45:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 05:00:00+00:00,2018-09-13 01:00:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 05:15:00+00:00,2018-09-13 01:15:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 05:30:00+00:00,2018-09-13 01:30:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 05:45:00+00:00,2018-09-13 01:45:00-04:00,43.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 06:00:00+00:00,2018-09-13 02:00:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 06:15:00+00:00,2018-09-13 02:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 06:30:00+00:00,2018-09-13 02:30:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 06:45:00+00:00,2018-09-13 02:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 07:00:00+00:00,2018-09-13 03:00:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 07:15:00+00:00,2018-09-13 03:15:00-04:00,43.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 07:30:00+00:00,2018-09-13 03:30:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 07:45:00+00:00,2018-09-13 03:45:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 08:00:00+00:00,2018-09-13 04:00:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 08:15:00+00:00,2018-09-13 04:15:00-04:00,43.8,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 08:30:00+00:00,2018-09-13 04:30:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 08:45:00+00:00,2018-09-13 04:45:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 09:00:00+00:00,2018-09-13 05:00:00-04:00,44.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 09:15:00+00:00,2018-09-13 05:15:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 09:30:00+00:00,2018-09-13 05:30:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 09:45:00+00:00,2018-09-13 05:45:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 10:00:00+00:00,2018-09-13 06:00:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 10:15:00+00:00,2018-09-13 06:15:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 10:30:00+00:00,2018-09-13 06:30:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 10:45:00+00:00,2018-09-13 06:45:00-04:00,44.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 11:00:00+00:00,2018-09-13 07:00:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 11:15:00+00:00,2018-09-13 07:15:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 11:30:00+00:00,2018-09-13 07:30:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 11:45:00+00:00,2018-09-13 07:45:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 12:00:00+00:00,2018-09-13 08:00:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 12:15:00+00:00,2018-09-13 08:15:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 12:30:00+00:00,2018-09-13 08:30:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 12:45:00+00:00,2018-09-13 08:45:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 13:00:00+00:00,2018-09-13 09:00:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 13:15:00+00:00,2018-09-13 09:15:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 13:30:00+00:00,2018-09-13 09:30:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 13:45:00+00:00,2018-09-13 09:45:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 14:00:00+00:00,2018-09-13 10:00:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 14:15:00+00:00,2018-09-13 10:15:00-04:00,45.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 14:30:00+00:00,2018-09-13 10:30:00-04:00,45.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 14:45:00+00:00,2018-09-13 10:45:00-04:00,45.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 15:00:00+00:00,2018-09-13 11:00:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 15:15:00+00:00,2018-09-13 11:15:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 15:30:00+00:00,2018-09-13 11:30:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 15:45:00+00:00,2018-09-13 11:45:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 16:00:00+00:00,2018-09-13 12:00:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 16:15:00+00:00,2018-09-13 12:15:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 16:30:00+00:00,2018-09-13 12:30:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 16:45:00+00:00,2018-09-13 12:45:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 17:00:00+00:00,2018-09-13 13:00:00-04:00,46.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 17:15:00+00:00,2018-09-13 13:15:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 17:30:00+00:00,2018-09-13 13:30:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 17:45:00+00:00,2018-09-13 13:45:00-04:00,46.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 18:00:00+00:00,2018-09-13 14:00:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 18:15:00+00:00,2018-09-13 14:15:00-04:00,45.9,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 18:30:00+00:00,2018-09-13 14:30:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 18:45:00+00:00,2018-09-13 14:45:00-04:00,45.5,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 19:00:00+00:00,2018-09-13 15:00:00-04:00,45.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 19:15:00+00:00,2018-09-13 15:15:00-04:00,46.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 19:30:00+00:00,2018-09-13 15:30:00-04:00,47.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 19:45:00+00:00,2018-09-13 15:45:00-04:00,47.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 20:00:00+00:00,2018-09-13 16:00:00-04:00,46.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 20:15:00+00:00,2018-09-13 16:15:00-04:00,47.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 20:30:00+00:00,2018-09-13 16:30:00-04:00,47.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 20:45:00+00:00,2018-09-13 16:45:00-04:00,46.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 21:00:00+00:00,2018-09-13 17:00:00-04:00,46.7,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 21:15:00+00:00,2018-09-13 17:15:00-04:00,47.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 21:30:00+00:00,2018-09-13 17:30:00-04:00,47.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 21:45:00+00:00,2018-09-13 17:45:00-04:00,47.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 22:00:00+00:00,2018-09-13 18:00:00-04:00,48.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 22:15:00+00:00,2018-09-13 18:15:00-04:00,47.6,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 22:30:00+00:00,2018-09-13 18:30:00-04:00,48.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 22:45:00+00:00,2018-09-13 18:45:00-04:00,48.0,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 23:00:00+00:00,2018-09-13 19:00:00-04:00,48.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 23:15:00+00:00,2018-09-13 19:15:00-04:00,48.4,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 23:30:00+00:00,2018-09-13 19:30:00-04:00,49.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-13 23:45:00+00:00,2018-09-13 19:45:00-04:00,50.2,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 00:00:00+00:00,2018-09-13 20:00:00-04:00,49.3,ft^3/s,00060,Approved,
USGS-02092500,"Trent River near Trenton, NC",2018-09-14 00:15:00+00:00,2018-09-13 20:15:00-04:00,49.7,ft^3/s,00060,Approved,
